opportunity_id,sales_agent,account,engage_date,close_date,close_value,sales_price,year_established,revenue,employees,office_location,has_close_date,close_value_log,revenue_log,employees_log,product_GTK 500,product_GTX BASIC,product_GTX PLUS BASIC,product_GTX PLUS PRO,product_GTX PRO,product_MG ADVANCED,product_MG SPECIAL,manager_CARA LOSCH,manager_CELIA ROUCHE,manager_DUSTIN BRINKMANN,manager_MELVIN MARXEN,manager_ROCCO NEUBERT,manager_SUMMER SEWALD,regional_office_CENTRAL,regional_office_EAST,regional_office_WEST,series_GTK,series_GTX,series_MG,sector_EMPLOYMENT,sector_ENTERTAINMENT,sector_FINANCE,sector_MARKETING,sector_MEDICAL,sector_RETAIL,sector_SERVICES,sector_SOFTWARE,sector_TECHNOLGY,sector_TELECOMMUNICATIONS,subsidiary_of_ACME CORPORATION,subsidiary_of_BUBBA GUMP,subsidiary_of_GOLDDEX,subsidiary_of_INITY,subsidiary_of_MASSIVE DYNAMIC,subsidiary_of_SONRON,subsidiary_of_WAREPHASE,deal_stage_ENGAGING,deal_stage_LOST,deal_stage_PROSPECTING,deal_stage_WON,sales_price_scaled,decade_1970s,decade_1980s,decade_1990s,decade_2000s,decade_2010s,engage_year,engage_month,engage_dayofweek,days_to_close,closed_within_30d,account_age,rev_per_employee,agent_closed_deals,won_deal,account_win_rate
J25NMK6Q,27,6,2017-08-28,2017-11-11,0.0,55,1993.0,1242.32,3027.0,14,1,0.0,7.1255405000516605,8.01565761455734,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,0.0,75.0,0,32.0,0.410412950115626,193,1,0.8135593220338984
DZHIAZ5H,0,67,2017-08-29,2017-09-05,0.0,1096,1988.0,1376.8,1165.0,0,1,0.0,7.228243303159095,7.061334366910438,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,1,0,0,0,2017.0,8.0,1.0,7.0,1,37.0,1.181802575107296,336,1,0.9541284403669725
233HYDSP,0,29,2017-08-29,2017-12-03,44.0,55,2007.0,86.68,187.0,14,1,3.8066624897703196,4.473693823199706,5.236441962829949,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,1.0,96.0,0,18.0,0.4635294117647059,336,1,0.9240506329113924
7868JVH9,2,57,2017-08-29,,,1096,1994.0,1188.42,3015.0,14,0,,7.081221072332061,8.011686729127847,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,1.0,,0,31.0,0.39416915422885573,261,0,0.9420289855072463
EXXFSC3O,2,52,2017-08-29,2017-11-15,4343.0,4821,1994.0,355.23,853.0,14,1,8.37655086161377,5.875576589656054,6.74993119378857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,1.0,78.0,0,31.0,0.4164478311840563,261,1,0.8333333333333334
U68B4UQU,3,72,2017-08-29,2017-09-13,5096.0,5482,1988.0,5266.09,8595.0,14,1,8.536407410340042,8.569233306863506,9.059052257762401,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.1802127848300799,0,1,0,0,0,2017.0,8.0,1.0,15.0,1,37.0,0.6126922629435718,160,1,0.9137931034482759
73EBDWP4,3,75,2017-08-29,2017-09-30,4994.0,5482,1997.0,2041.73,5276.0,14,1,8.516192691082654,7.622042427493597,8.571113033405668,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,8.0,1.0,32.0,0,28.0,0.38698445792266867,160,1,0.9528301886792453
FQQ3XQNG,4,17,2017-08-29,2017-12-01,1251.0,1096,1992.0,1712.68,3194.0,14,1,7.132497551660044,7.446398383944561,8.069342366811636,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,1.0,94.0,0,33.0,0.5362179085785849,229,1,0.8461538461538461
C4KZVTYR,7,26,2017-08-29,2017-11-11,602.0,550,1990.0,2520.83,3502.0,14,1,6.401917196727186,7.832740107432939,8.161375023197486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,1.0,74.0,0,35.0,0.7198258138206739,275,1,0.9659090909090909
HWXJWHGI,7,68,2017-08-29,2017-09-08,600.0,550,2000.0,167.89,493.0,13,1,6.398594934535208,5.12924761542983,6.202535517187923,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,8.0,1.0,10.0,1,25.0,0.3405476673427992,275,1,0.7884615384615384
W36MU0PW,7,79,2017-08-29,2017-09-09,595.0,550,2005.0,2261.05,3851.0,14,1,6.39024066706535,7.724026760764218,8.256347772918016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,8.0,1.0,11.0,1,20.0,0.5871332121526877,275,1,0.9032258064516129
OWEMO7RD,8,64,2017-08-29,2017-11-25,0.0,55,1999.0,1699.85,5108.0,14,1,0.0,7.438883405085958,8.538758969330798,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,1.0,88.0,0,26.0,0.33278191072826935,126,1,0.9240506329113924
9XU06EA8,10,10,2017-08-29,2017-11-01,0.0,4821,1998.0,2714.9,2641.0,14,1,0.0,7.9068786691495045,7.879291485082271,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,1,0,0,2017.0,8.0,1.0,64.0,0,27.0,1.027981825066263,232,1,0.9669421487603306
DC2NI04U,11,35,2017-08-29,2017-12-31,3064.0,3393,1997.0,5970.82,13798.0,8,1,8.027802848370312,8.694807017548445,9.532351404751555,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,8.0,1.0,124.0,0,28.0,0.4327308305551529,152,1,0.11876923076923077
RYNZ2WOK,17,39,2017-08-29,,,3393,2011.0,527.11,1428.0,14,0,,6.26930459534122,7.264730177929867,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,0,0,1,2017.0,8.0,1.0,,0,14.0,0.369124649859944,227,0,0.7450980392156863
BO2XRLBS,20,58,2017-08-29,2017-11-16,0.0,55,1992.0,3922.42,6837.0,14,1,0.0,8.274719001401705,8.830250570199247,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,1.0,79.0,0,33.0,0.5737048413046658,195,1,0.9553571428571429
V9YY2XIE,21,84,2017-08-29,2017-11-28,0.0,3393,1984.0,441.08,1210.0,14,1,0.0,6.091490861175107,7.099201743553092,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,1,0,0,0,2017.0,8.0,1.0,91.0,0,41.0,0.3645289256198347,175,1,0.9047619047619048
J3K9EXW0,22,0,2017-08-29,2017-12-25,5790.0,5482,1996.0,1100.04,2822.0,14,1,8.66406026722579,7.004010466671277,7.945555428253489,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,8.0,1.0,118.0,0,29.0,0.3898086463501063,237,1,0.8529411764705882
N9KFQCOH,24,74,2017-08-29,2017-09-05,5688.0,4821,1993.0,646.1,883.0,14,1,8.646289764750648,6.47250084206322,6.784457062637643,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,1.0,7.0,1,32.0,0.7317100792751983,121,1,0.8636363636363636
GSPDR7BH,25,8,2017-08-29,2017-11-02,672.0,550,2001.0,718.62,2448.0,14,1,6.511745329644728,6.578723294908609,7.803435056952168,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,8.0,1.0,65.0,0,24.0,0.2935539215686275,264,1,0.9207920792079208
MB0XTICR,25,3,2017-08-29,2017-12-08,62.0,55,2012.0,587.34,1356.0,11,1,4.143134726391533,6.377305012079846,7.213031659834869,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,0,1,2017.0,8.0,1.0,101.0,0,13.0,0.433141592920354,264,1,0.9042553191489362
04SQ7RNY,26,20,2017-08-29,2017-12-19,4577.0,4821,1990.0,4968.91,7523.0,14,1,8.429017500512511,8.511157010274799,8.925853190420922,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,1.0,112.0,0,35.0,0.6604958128406221,347,1,0.9529411764705882
PTZ9QLEF,27,35,2017-08-29,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,1.0,,0,30.0,0.48631156930126,193,0,0.11876923076923077
WIHGFD8B,0,24,2017-08-30,2017-11-19,0.0,55,1991.0,2819.5,7227.0,14,1,0.0,7.944669453180031,8.885717651712119,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,81.0,0,34.0,0.3901342189013422,336,1,0.908256880733945
O3Q5B86F,0,75,2017-08-30,2017-12-26,1118.0,1096,1997.0,2041.73,5276.0,14,1,7.020190708311925,7.622042427493597,8.571113033405668,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,2.0,118.0,0,28.0,0.38698445792266867,336,1,0.9528301886792453
PE3P7M7S,0,66,2017-08-30,2017-09-08,55.0,55,1997.0,291.27,586.0,14,1,4.02535169073515,5.677678032570093,6.375024819828097,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,9.0,1,28.0,0.4970477815699658,336,1,0.9014084507042254
401BY1PW,1,25,2017-08-30,2017-12-21,5052.0,4821,1995.0,5158.71,13798.0,5,1,8.527737405291909,8.548635655345855,9.532351404751555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,2.0,113.0,0,30.0,0.3738737498188143,153,1,0.9259259259259259
9RQ8FZYQ,1,83,2017-08-30,2017-09-04,4023.0,4821,1979.0,4478.47,13798.0,14,1,8.300031711779575,8.407260014839183,9.532351404751555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,1,0,0,0,0,2017.0,8.0,2.0,5.0,1,46.0,0.32457385128279465,153,1,0.9333333333333333
R65LGLJ0,2,35,2017-08-30,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,261,0,0.11876923076923077
G7NU2YCG,2,39,2017-08-30,2017-09-08,57.0,55,2011.0,527.11,1428.0,14,1,4.060443010546419,6.26930459534122,7.264730177929867,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,0,1,2017.0,8.0,2.0,9.0,1,14.0,0.369124649859944,261,1,0.7450980392156863
R9RWFEEJ,4,26,2017-08-30,2017-11-23,59.0,55,1990.0,2520.83,3502.0,14,1,4.0943445622221,7.832740107432939,8.161375023197486,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,85.0,0,35.0,0.7198258138206739,229,1,0.9659090909090909
WV2OG7C3,5,77,2017-08-30,2017-11-18,0.0,55,1989.0,3838.39,8274.0,14,1,0.0,8.253068778796447,9.020994200245264,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,1,0,0,0,2017.0,8.0,2.0,80.0,0,36.0,0.4639098380468939,187,1,0.8829787234042553
LDIBOTNO,5,42,2017-08-30,2017-09-07,5544.0,4821,2004.0,702.72,1831.0,14,1,8.620651899784468,6.556380549770846,7.513163545234075,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,8.0,2.0,8.0,1,21.0,0.383790278536319,187,1,0.8493150684931506
FC4ZD68R,6,75,2017-08-30,2017-11-15,0.0,4821,1997.0,2041.73,5276.0,14,1,0.0,7.622042427493597,8.571113033405668,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,1,0,0,2017.0,8.0,2.0,77.0,0,28.0,0.38698445792266867,553,1,0.9528301886792453
YH6ST9KT,6,72,2017-08-30,2017-08-31,0.0,55,1988.0,5266.09,8595.0,14,1,0.0,8.569233306863506,9.059052257762401,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.8839964135511591,0,1,0,0,0,2017.0,8.0,2.0,1.0,1,37.0,0.6126922629435718,553,1,0.9137931034482759
9S8E95EI,6,11,2017-08-30,2017-09-18,4598.0,4821,2015.0,4.54,9.0,14,1,8.433594167539924,1.7119945007591924,2.302585092994046,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,0,1,2017.0,8.0,2.0,19.0,1,10.0,0.5044444444444445,553,1,0.9352941176470588
RLHNEVYY,6,12,2017-08-30,2017-09-10,5008.0,4821,2005.0,1520.66,1806.0,14,1,8.518991573357617,7.3275571231903545,7.499423290592229,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,8.0,2.0,11.0,1,20.0,0.8420044296788484,553,1,0.9072164948453608
OFP1MLFY,6,66,2017-08-30,2017-12-09,3932.0,4821,1997.0,291.27,586.0,14,1,8.27715777243181,5.677678032570093,6.375024819828097,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,2.0,101.0,0,28.0,0.4970477815699658,553,1,0.9014084507042254
CQELCLO0,7,80,2017-08-30,2017-12-29,1166.0,1096,2010.0,71.12,144.0,14,1,7.062191632286556,4.2783313983351166,4.976733742420574,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,0,1,2017.0,8.0,2.0,121.0,0,15.0,0.49388888888888893,275,1,0.8813559322033898
L351AATH,10,58,2017-08-30,2017-12-06,0.0,1096,1992.0,3922.42,6837.0,14,1,0.0,8.274719001401705,8.830250570199247,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,2.0,98.0,0,33.0,0.5737048413046658,232,1,0.9553571428571429
VBKF5FPB,11,13,2017-08-30,2017-09-06,1195.0,1096,2013.0,98.79,96.0,14,1,7.086737934510577,4.603067977896221,4.574710978503383,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,0,1,2017.0,8.0,2.0,7.0,1,12.0,1.0290625,152,1,0.8472222222222222
68YAXBZN,12,76,2017-08-30,2017-11-04,0.0,55,1993.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,66.0,0,32.0,0.4327308305551529,206,1,0.9080459770114943
EFB0NFP3,13,27,2017-08-30,2017-12-23,551.0,550,2007.0,894.33,1635.0,4,1,6.313548046277095,6.797192365399952,7.400009517162692,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,8.0,2.0,115.0,0,18.0,0.5469908256880734,264,1,0.925531914893617
CB0NZYB2,13,28,2017-08-30,2017-09-08,623.0,550,2000.0,1223.72,2497.0,9,1,6.436150368369428,7.110467525423826,7.823245690685523,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,8.0,2.0,9.0,1,25.0,0.49007609130957147,264,1,0.9340659340659341
QKUULSVC,15,41,2017-08-30,2017-11-16,0.0,4821,1982.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,1,0,0,0,2017.0,8.0,2.0,78.0,0,43.0,0.4327308305551529,335,1,0.9540816326530612
8838GIT9,15,53,2017-08-30,2017-11-05,0.0,55,2001.0,2437.85,4874.0,14,1,0.0,7.799281895709674,8.491875383431948,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,2.0,67.0,0,24.0,0.5001743947476405,335,1,0.9024390243902439
5DOARVYO,16,27,2017-08-30,2017-09-10,0.0,55,2007.0,894.33,1635.0,4,1,0.0,6.797192365399952,7.400009517162692,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,2.0,11.0,1,18.0,0.5469908256880734,231,1,0.925531914893617
XXD7OQOH,17,35,2017-08-30,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,227,0,0.11876923076923077
0N2VYY6Z,17,45,2017-08-30,2017-09-19,0.0,550,1985.0,2741.37,9226.0,14,1,0.0,7.916577789020406,9.129889247578555,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,1,0,0,0,2017.0,8.0,2.0,20.0,1,40.0,0.2971352698894429,227,1,0.8765432098765432
LWCKCV0M,17,76,2017-08-30,2017-09-15,4592.0,4821,1993.0,5970.82,13798.0,14,1,8.432288684325794,8.694807017548445,9.532351404751555,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,2.0,16.0,1,32.0,0.4327308305551529,227,1,0.9080459770114943
L40FW06K,18,11,2017-08-30,2017-12-22,555.0,550,2015.0,4.54,9.0,14,1,6.320768294250582,1.7119945007591924,2.302585092994046,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,0,1,2017.0,8.0,2.0,114.0,0,10.0,0.5044444444444445,194,1,0.9352941176470588
XXXM7BMA,18,18,2017-08-30,2017-11-14,3703.0,3393,1982.0,4618.0,10083.0,14,1,8.21716859576607,8.437933510430605,9.218705288307811,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2017.0,8.0,2.0,76.0,0,43.0,0.4579986115243479,194,1,0.9069767441860465
F7S1OPQS,19,60,2017-08-30,2017-12-13,942.0,1096,1996.0,5970.82,13798.0,14,1,6.849066282633458,8.694807017548445,9.532351404751555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,2.0,105.0,0,29.0,0.4327308305551529,213,1,0.9333333333333333
U5JFEXOI,19,33,2017-08-30,2017-12-08,6489.0,5482,2003.0,223.8,299.0,14,1,8.778017809698136,5.415211118019536,5.703782474656201,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,0,1,0,2017.0,8.0,2.0,100.0,0,22.0,0.748494983277592,213,1,0.859375
HR3DH6DX,21,8,2017-08-30,2017-11-20,0.0,4821,2001.0,718.62,2448.0,14,1,0.0,6.578723294908609,7.803435056952168,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,0,1,0,2017.0,8.0,2.0,82.0,0,24.0,0.2935539215686275,175,1,0.9207920792079208
LMU41E2W,23,35,2017-08-30,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,110,0,0.11876923076923077
9EICLJHY,23,69,2017-08-30,2017-11-17,63.0,55,2008.0,894.37,1593.0,12,1,4.1588830833596715,6.797237040666615,7.374001859350161,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,2.0,79.0,0,17.0,0.5614375392341494,110,1,0.9577464788732394
01FNZW2T,24,7,2017-08-30,2017-12-08,3974.0,4821,2002.0,987.39,2253.0,14,1,8.287780027088433,6.896077356701882,7.720461694599722,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,8.0,2.0,100.0,0,23.0,0.43825565912117176,121,1,0.9152542372881356
3CS2IXT0,25,12,2017-08-30,2017-11-16,66.0,55,2005.0,1520.66,1806.0,14,1,4.204692619390966,7.3275571231903545,7.499423290592229,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,2.0,78.0,0,20.0,0.8420044296788484,264,1,0.9072164948453608
O9MHRAK6,26,23,2017-08-30,2017-12-14,532.0,550,1988.0,2059.9,3644.0,14,1,6.278521424165844,7.630898059577463,8.201111644442758,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,8.0,2.0,106.0,0,37.0,0.5652854006586169,347,1,0.9101123595505618
1Y58TSUU,27,35,2017-08-30,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,193,0,0.11876923076923077
