sales_agent,account,engage_date,close_date,close_value,sales_price,year_established,revenue,employees,office_location,has_close_date,close_value_log,revenue_log,employees_log,product_GTK 500,product_GTX BASIC,product_GTX PLUS BASIC,product_GTX PLUS PRO,product_GTX PRO,product_MG ADVANCED,product_MG SPECIAL,manager_CARA LOSCH,manager_CELIA ROUCHE,manager_DUSTIN BRINKMANN,manager_MELVIN MARXEN,manager_ROCCO NEUBERT,manager_SUMMER SEWALD,regional_office_CENTRAL,regional_office_EAST,regional_office_WEST,series_GTK,series_GTX,series_MG,sector_EMPLOYMENT,sector_ENTERTAINMENT,sector_FINANCE,sector_MARKETING,sector_MEDICAL,sector_RETAIL,sector_SERVICES,sector_SOFTWARE,sector_TECHNOLGY,sector_TELECOMMUNICATIONS,subsidiary_of_ACME CORPORATION,subsidiary_of_BUBBA GUMP,subsidiary_of_GOLDDEX,subsidiary_of_INITY,subsidiary_of_MASSIVE DYNAMIC,subsidiary_of_SONRON,subsidiary_of_WAREPHASE,deal_stage_ENGAGING,deal_stage_LOST,deal_stage_PROSPECTING,deal_stage_WON,sales_price_scaled,decade_1970s,decade_1980s,decade_1990s,decade_2000s,decade_2010s,engage_year,engage_month,engage_dayofweek,days_to_close,closed_within_30d,account_age,rev_per_employee,agent_closed_deals,won_deal,account_win_rate
25,35,2017-08-01,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,1.0,,0,30.0,0.48631156930126,264,0,0.11876923076923077
26,57,2017-08-01,2017-09-26,1193.0,1096,1994.0,1188.42,3015.0,14,1,7.085064293952548,7.081221072332061,8.011686729127847,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,1.0,56.0,0,31.0,0.39416915422885573,347,1,0.9420289855072463
26,31,2017-08-01,2017-08-21,5049.0,4821,2000.0,2952.73,5107.0,14,1,8.527143522269405,7.990824057424448,8.53856321715243,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,8.0,1.0,20.0,1,25.0,0.5781730957509301,347,1,0.9263157894736842
26,43,2017-08-01,2017-08-19,5300.0,4821,1980.0,5970.82,13756.0,14,1,8.575650760987806,8.694807017548445,9.529303064460995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,1,0,0,0,2017.0,8.0,1.0,18.0,1,45.0,0.4340520500145391,347,1,0.9606741573033708
26,63,2017-08-01,2017-11-20,3597.0,3393,1996.0,2214.94,5374.0,14,1,8.188133414510478,7.703431971688343,8.589513852995864,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,8.0,1.0,111.0,0,29.0,0.41215854112393,347,1,0.9285714285714286
27,77,2017-08-01,2017-11-11,0.0,4821,1989.0,3838.39,8274.0,14,1,0.0,8.253068778796447,9.020994200245264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,1,0,0,0,2017.0,8.0,1.0,102.0,0,36.0,0.4639098380468939,193,1,0.8829787234042553
29,35,2017-08-01,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,1.0,,0,30.0,0.48631156930126,261,0,0.11876923076923077
29,64,2017-08-01,2017-08-06,606.0,550,1999.0,1699.85,5108.0,14,1,6.408528791059498,7.438883405085958,8.538758969330798,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,1.0,5.0,1,26.0,0.33278191072826935,261,1,0.9240506329113924
4,11,2017-08-02,2017-11-09,1123.0,1096,2015.0,4.54,9.0,14,1,7.024649030453636,1.7119945007591924,2.302585092994046,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,0,1,2017.0,8.0,2.0,99.0,0,10.0,0.5044444444444445,229,1,0.9352941176470588
4,36,2017-08-02,2017-08-12,5205.0,4821,1994.0,5970.82,13798.0,14,1,8.55756708555451,8.694807017548445,9.532351404751555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,2.0,10.0,1,31.0,0.4327308305551529,229,1,0.9
5,79,2017-08-02,2017-11-01,592.0,550,2005.0,2261.05,3851.0,14,1,6.385194398997726,7.724026760764218,8.256347772918016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,8.0,2.0,91.0,0,20.0,0.5871332121526877,187,1,0.9032258064516129
5,73,2017-08-02,2017-08-14,6284.0,5482,1998.0,2022.14,5113.0,14,1,8.745921121024347,7.6124060389254975,8.539737155851132,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,8.0,2.0,12.0,1,27.0,0.3954899276354391,187,1,0.9166666666666666
10,75,2017-08-02,2017-11-07,0.0,55,1997.0,2041.73,5276.0,14,1,0.0,7.622042427493597,8.571113033405668,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,97.0,0,28.0,0.38698445792266867,232,1,0.9528301886792453
11,45,2017-08-02,2017-08-10,0.0,3393,1985.0,2741.37,9226.0,14,1,0.0,7.916577789020406,9.129889247578555,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,1,0,0,0,2017.0,8.0,2.0,8.0,1,40.0,0.2971352698894429,152,1,0.8765432098765432
12,46,2017-08-02,2017-11-02,0.0,4821,2004.0,1618.89,3889.0,14,1,0.0,7.390113524686469,8.266164436612492,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,0,1,0,2017.0,8.0,2.0,92.0,0,21.0,0.41627410645410134,206,1,0.88
12,41,2017-08-02,2017-08-05,4231.0,5482,1982.0,5970.82,13798.0,14,1,8.350429973538136,8.694807017548445,9.532351404751555,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,1,0,0,0,2017.0,8.0,2.0,3.0,1,43.0,0.4327308305551529,206,1,0.9540816326530612
13,35,2017-08-02,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,264,0,0.11876923076923077
16,75,2017-08-02,2017-08-13,0.0,5482,1997.0,2041.73,5276.0,14,1,0.0,7.622042427493597,8.571113033405668,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,0,1,0,0,2017.0,8.0,2.0,11.0,1,28.0,0.38698445792266867,231,1,0.9528301886792453
16,84,2017-08-02,2017-08-13,0.0,3393,1984.0,441.08,1210.0,14,1,0.0,6.091490861175107,7.099201743553092,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,1,0,0,0,2017.0,8.0,2.0,11.0,1,41.0,0.3645289256198347,231,1,0.9047619047619048
20,15,2017-08-02,,,3393,1998.0,217.87,551.0,14,0,,5.3884779462559935,6.313548046277095,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,2.0,,0,27.0,0.3954083484573503,195,0,0.9397590361445783
21,35,2017-08-02,,,4821,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,175,0,0.11876923076923077
22,42,2017-08-02,2017-11-23,0.0,3393,2004.0,702.72,1831.0,14,1,0.0,6.556380549770846,7.513163545234075,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,0,0,1,0,2017.0,8.0,2.0,113.0,0,21.0,0.383790278536319,237,1,0.8493150684931506
25,35,2017-08-02,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,264,0,0.11876923076923077
25,35,2017-08-02,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,264,0,0.11876923076923077
26,35,2017-08-02,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,2.0,,0,30.0,0.48631156930126,347,0,0.11876923076923077
27,6,2017-08-02,2017-08-10,53.0,55,1993.0,1242.32,3027.0,14,1,3.9889840465642745,7.1255405000516605,8.01565761455734,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,2.0,8.0,1,32.0,0.410412950115626,193,1,0.8135593220338984
0,35,2017-08-03,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,336,0,0.11876923076923077
0,25,2017-08-03,,,3393,1995.0,5158.71,13798.0,5,0,,8.548635655345855,9.532351404751555,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.3738737498188143,336,0,0.9259259259259259
0,8,2017-08-03,2017-08-16,52.0,55,2001.0,718.62,2448.0,14,1,3.970291913552122,6.578723294908609,7.803435056952168,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,3.0,13.0,1,24.0,0.2935539215686275,336,1,0.9207920792079208
1,26,2017-08-03,2017-08-22,938.0,1096,1990.0,2520.83,3502.0,14,1,6.844815479208263,7.832740107432939,8.161375023197486,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,3.0,19.0,1,35.0,0.7198258138206739,153,1,0.9659090909090909
2,35,2017-08-03,,,5482,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.1802127848300799,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,261,0,0.11876923076923077
3,35,2017-08-03,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,160,0,0.11876923076923077
6,37,2017-08-03,2017-08-08,0.0,3393,1986.0,2403.58,8801.0,14,1,0.0,7.785130531114553,9.082734247371036,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,1,0,0,0,2017.0,8.0,3.0,5.0,1,39.0,0.2731030564708556,553,1,0.8849557522123894
7,4,2017-08-03,2017-09-13,1050.0,1096,1991.0,326.82,1016.0,14,1,6.957497370876951,5.792464677261214,6.92461239604856,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,3.0,41.0,0,34.0,0.3216732283464567,275,1,0.8679245283018868
7,74,2017-08-03,2017-08-11,3440.0,3393,1993.0,646.1,883.0,14,1,8.14351740579748,6.47250084206322,6.784457062637643,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,8.0,3.0,8.0,1,32.0,0.7317100792751983,275,1,0.8636363636363636
8,35,2017-08-03,,,26768,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.276538009953178,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,126,0,0.11876923076923077
10,2,2017-08-03,,,55,1986.0,647.18,1185.0,7,0,,6.474168435556948,7.078341579557671,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,1,0,0,0,2017.0,8.0,3.0,,0,39.0,0.5461434599156118,232,0,0.9347826086956522
10,35,2017-08-03,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,232,0,0.11876923076923077
10,59,2017-08-03,2017-08-15,0.0,4821,1983.0,1008.06,1238.0,14,1,0.0,6.916774483402297,7.122059881629142,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,1,0,0,0,2017.0,8.0,3.0,12.0,1,42.0,0.8142649434571889,232,1,0.9230769230769231
13,35,2017-08-03,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,264,0,0.11876923076923077
14,8,2017-08-03,,,55,2001.0,718.62,2448.0,14,0,,6.578723294908609,7.803435056952168,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,3.0,,0,24.0,0.2935539215686275,272,0,0.9207920792079208
15,35,2017-08-03,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,335,0,0.11876923076923077
15,43,2017-08-03,2017-11-09,0.0,1096,1980.0,5970.82,13756.0,14,1,0.0,8.694807017548445,9.529303064460995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,1,0,0,0,2017.0,8.0,3.0,98.0,0,45.0,0.4340520500145391,335,1,0.9606741573033708
16,35,2017-08-03,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,231,0,0.11876923076923077
16,0,2017-08-03,,,3393,1996.0,1100.04,2822.0,14,0,,7.004010466671277,7.945555428253489,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,3.0,,0,29.0,0.3898086463501063,231,0,0.8529411764705882
18,35,2017-08-03,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,194,0,0.11876923076923077
20,73,2017-08-03,,,3393,1998.0,2022.14,5113.0,14,0,,7.6124060389254975,8.539737155851132,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,3.0,,0,27.0,0.3954899276354391,195,0,0.9166666666666666
21,29,2017-08-03,,,1096,2007.0,86.68,187.0,14,0,,4.473693823199706,5.236441962829949,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.48804252088212097,0,0,0,1,0,2017.0,8.0,3.0,,0,18.0,0.4635294117647059,175,0,0.9240506329113924
21,35,2017-08-03,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,175,0,0.11876923076923077
21,37,2017-08-03,2017-08-21,1126.0,1096,1986.0,2403.58,8801.0,14,1,7.027314514039777,7.785130531114553,9.082734247371036,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2017.0,8.0,3.0,18.0,1,39.0,0.2731030564708556,175,1,0.8849557522123894
22,17,2017-08-03,2017-08-14,3963.0,4821,1992.0,1712.68,3194.0,14,1,8.285008895449879,7.446398383944561,8.069342366811636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,8.0,3.0,11.0,1,33.0,0.5362179085785849,237,1,0.8461538461538461
22,42,2017-08-03,2017-08-11,5401.0,4821,2004.0,702.72,1831.0,14,1,8.59452453435256,6.556380549770846,7.513163545234075,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,8.0,3.0,8.0,1,21.0,0.383790278536319,237,1,0.8493150684931506
24,62,2017-08-03,2017-08-20,0.0,3393,1994.0,2818.38,6290.0,14,1,0.0,7.944272281603784,8.74687531957003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,0,1,0,0,2017.0,8.0,3.0,17.0,1,31.0,0.4480731319554849,121,1,0.875
24,62,2017-08-03,2017-12-02,965.0,1096,1994.0,2818.38,6290.0,14,1,6.873163834212518,7.944272281603784,8.74687531957003,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,3.0,121.0,0,31.0,0.4480731319554849,121,1,0.875
25,35,2017-08-03,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,264,0,0.11876923076923077
25,35,2017-08-03,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,3.0,,0,30.0,0.48631156930126,264,0,0.11876923076923077
25,35,2017-08-03,2017-11-01,534.0,550,1997.0,5970.82,13798.0,8,1,6.282266746896006,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,8.0,3.0,90.0,0,28.0,0.4327308305551529,264,1,0.11876923076923077
26,48,2017-08-03,,,55,1984.0,3027.46,9516.0,6,0,,8.015809518475102,9.160834952072344,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,1,0,0,0,2017.0,8.0,3.0,,0,41.0,0.31814417822614544,347,0,0.9204545454545454
28,47,2017-08-03,2017-11-21,50.0,55,1989.0,665.06,1095.0,14,1,3.9318256327243257,6.501379756572611,6.999422467507961,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,8.0,3.0,110.0,0,36.0,0.6073607305936073,79,1,0.9516129032258065
4,8,2017-08-04,,,55,2001.0,718.62,2448.0,14,0,,6.578723294908609,7.803435056952168,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,0,1,0,2017.0,8.0,4.0,,0,24.0,0.2935539215686275,229,0,0.9207920792079208
5,35,2017-08-04,,,1096,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,8.0,4.0,,0,30.0,0.48631156930126,187,0,0.11876923076923077
6,35,2017-08-04,,,4821,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,8.0,4.0,,0,30.0,0.48631156930126,553,0,0.11876923076923077
6,35,2017-08-04,,,4821,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,8.0,4.0,,0,30.0,0.48631156930126,553,0,0.11876923076923077
7,43,2017-08-04,2017-08-11,5186.0,4821,1980.0,5970.82,13756.0,14,1,8.553910774351401,8.694807017548445,9.529303064460995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,1,0,0,0,2017.0,8.0,4.0,7.0,1,45.0,0.4340520500145391,275,1,0.9606741573033708
8,40,2017-08-04,2017-11-04,3308.0,3393,1989.0,1388.67,3583.0,14,1,8.104401307921613,7.2368215878665625,8.18423477409482,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2017.0,8.0,4.0,92.0,0,36.0,0.3875718671504326,126,1,0.948051948051948
10,35,2017-08-04,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,8.0,4.0,,0,30.0,0.48631156930126,232,0,0.11876923076923077
